comment_sentence_id,class,comment_sentence,category
4662,Caffe2OperatorTestCase,run backward method will be executed.,1
5686,Unfold,each sliding attr kernel size sized block within the spatial dimensions,1
5687,Unfold,"of attr input into a column ie, last dimension of a 3 d attr output",1
5688,Unfold,"tensor of shape math n, c times prod text kernel size , l , where",1
5689,Unfold,math c times prod text kernel size is the total number of values,1
5690,Unfold,within each block a block has math prod text kernel size spatial,1
5691,Unfold,"locations each containing a math c channeled vector , and math l is",1
5692,Unfold,the total number of such blocks,1
5693,Unfold,math,1
5694,Unfold,l prod d left lfloor frac text spatial size d 2 times text padding d %,1
5695,Unfold,"text dilation d times text kernel size d 1 1 text stride d 1 right rfloor,",1
5440,OneHotCategorical,samples are one hot coded vectors of size probs^size 1 .,1
5696,Unfold,where math text spatial size is formed by the spatial dimensions,1
5697,Unfold,"of attr input math above , and math d is over all spatial",1
5698,Unfold,dimensions.,1
5199,Error,each error in the report has an error message and a backtrace.,1
5712,Unfold,spatial dimensions.,1
5465,Poisson,"samples are nonnegative integers, with a pmf given by",1
5466,Poisson,math,1
5723,Unfold,replicated across all spatial dimensions.,1
4711,Conv3d,"in the simplest case, the output value of the layer with input size math n, c in , d, h, w",1
4712,Conv3d,"and output math n, c out , d out , h out , w out can be precisely described as",1
4713,Conv3d,math,1
4714,Conv3d,"out n i, c out j bias c out j",1
4715,Conv3d,"sum k 0 ^ c in 1 weight c out j , k star input n i, k",1
4465,BCEWithLogitsLoss,the unreduced ie with attr reduction set to none loss can be described as,1
4466,BCEWithLogitsLoss,math,1
5490,QuantWrapper,this is used by the quantization utility functions to add the quant and,1
4467,BCEWithLogitsLoss,"ell x, y l l 1, dots,l n ^ top, quad",1
5491,QuantWrapper,"dequant modules, before convert function quantstub will just be observer,",1
4468,BCEWithLogitsLoss,l n w n left y n cdot log sigma x n,1
5492,QuantWrapper,"it observes the input tensor, after convert , quantstub",1
4469,BCEWithLogitsLoss,"1 y n cdot log 1 sigma x n right ,",1
5493,QuantWrapper,will be swapped to nnq^quantize which does actual quantization.,1
4470,BCEWithLogitsLoss,where math n is the batch size.,1
5494,QuantWrapper,similarly,1
4471,BCEWithLogitsLoss,if attr reduction is not none,1
5495,QuantWrapper,for dequantstub .,1
4472,BCEWithLogitsLoss,"default mean , then",1
4473,BCEWithLogitsLoss,math,1
4474,BCEWithLogitsLoss,"ell x, y begin cases",1
4475,BCEWithLogitsLoss,"operatorname mean l , & text if reduction text mean",1
4476,BCEWithLogitsLoss,"operatorname sum l , & text if reduction text sum .",1
4477,BCEWithLogitsLoss,end cases,1
4733,Conv3d,math left lfloor frac out channels in channels right rfloor .,1
4478,BCEWithLogitsLoss,this is used for measuring the error of a reconstruction in for example,1
4479,BCEWithLogitsLoss,an auto encoder.,1
5759,Unfold,"input math n, c,",1
4480,BCEWithLogitsLoss,note that the targets t i should be numbers,1
5760,Unfold,"output math n, c times prod text kernel size , l as described above",1
4481,BCEWithLogitsLoss,between 0 and 1.,1
4482,BCEWithLogitsLoss,it s possible to trade off recall and precision by adding weights to positive examples.,1
4483,BCEWithLogitsLoss,in the case of multi label classification the loss can be described as,1
4484,BCEWithLogitsLoss,math,1
5508,SGD,nesterov momentum is based on the formula from,1
4485,BCEWithLogitsLoss,"ell c x, y l c l 1,c , dots,l n,c ^ top, quad",1
5509,SGD,on the importance of initialization and momentum in deep learning .,1
4486,BCEWithLogitsLoss,"l n,c w n,c left p c y n,c cdot log sigma x n,c",1
4487,BCEWithLogitsLoss,"1 y n,c cdot log 1 sigma x n,c right ,",1
4747,Conv3d,"in other words, for an input of size math n, c in , d in , h in , w in ,",1
4749,Conv3d,"math in channels c in , out channels c in times k, .",1
5005,DeQuantStub,"dequantize stub module, before calibration, this is same as identity,",1
4494,BCEWithLogitsLoss,then pos weight for the class should be equal to math frac 300 100 3 .,1
5006,DeQuantStub,this will be swapped as nnq^dequantize in convert .,1
4495,BCEWithLogitsLoss,the loss would act as if the dataset contains math 3 times 100 300 positive examples.,1
5012,DiagonalTensor,this class has limited utility and is mostly useful for verifying that the,1
5014,DiagonalTensor,it is based on the diagonalarray,1
5015,DiagonalTensor,example in the numpy documentation.,1
5017,DiagonalTensor,with the pytorch dispatch system happens via the torch function,1
5019,DiagonalTensor,diagonaltensor represents a 2d tensor with n rows and columns that has,1
5020,DiagonalTensor,diagonal entries set to value and all other entries set to zero.,1
5021,DiagonalTensor,the,1
5022,DiagonalTensor,main functionality of diagonaltensor is to provide a more compact,1
4769,Conv3d,"input math n, c in , d in , h in , w in",1
4770,Conv3d,"output math n, c out , d out , h out , w out where",1
4771,Conv3d,math,1
4774,Conv3d,math,1
5289,Module,"modules can also contain other modules, allowing to nest them in",1
4777,Conv3d,math,1
5290,Module,a tree structure.,1
5291,Module,you can assign the submodules as regular attributes,1
4780,Conv3d,attributes,1
4781,Conv3d,weight tensor the learnable weights of the module of shape,1
4784,Conv3d,the values of these weights are sampled from,1
4786,Conv3d,math k frac 1 c text in prod i 0 ^ 2 text kernel size i,1
4787,Conv3d,bias tensor the learnable bias of the module of shape out channels .,1
4788,Conv3d,"if attr bias is true ,",1
4789,Conv3d,then the values of these weights are,1
4790,Conv3d,"sampled from math mathcal u sqrt k , sqrt k where",1
5303,Module,"submodules assigned in this way will be registered, and will have their",1
4791,Conv3d,math k frac 1 c text in prod i 0 ^ 2 text kernel size i,1
5304,Module,"parameters converted too when you call meth to , etc",1
4536,BCEWithLogitsLoss,"input math n, where math means, any number of additional dimensions",1
4537,BCEWithLogitsLoss,"target math n, , same shape as the input",1
4539,BCEWithLogitsLoss,"if attr reduction is none , then math n, , same",1
4297,AdaptiveMaxPool3d,"the output is of size d x h x w, for any input size.",1
4298,AdaptiveMaxPool3d,the number of output features is equal to the number of input planes.,1
5323,MultiLabelMarginLoss,hinge loss margin based loss between input math x a 2d mini batch tensor,1
5324,MultiLabelMarginLoss,and output math y which is a 2d tensor of target class indices .,1
5325,MultiLabelMarginLoss,for each sample in the mini batch,1
5326,MultiLabelMarginLoss,math,1
5327,MultiLabelMarginLoss,"text loss x, y sum ij frac max 0, 1 x y j x i text x^size 0",1
5586,Task,"tasks are executed in the context of a taskgroup, which, in turn, can",1
5587,Task,be run by a session.,1
5588,Task,task outputs are fetched by the session at the end of the run.,1
5333,MultiLabelMarginLoss,the criterion only considers a contiguous block of non negative targets that,1
5334,MultiLabelMarginLoss,starts at the front.,1
5335,MultiLabelMarginLoss,this allows for different samples to have variable amounts of target classes.,1
5091,EmbeddingBag,attributes,1
5092,EmbeddingBag,"weight tensor the learnable weights of the module of shape num embeddings, embedding dim",1
5093,EmbeddingBag,"initialized from math mathcal n 0, 1 .",1
5094,EmbeddingBag,"inputs attr input longtensor , attr offsets longtensor, optional , and",1
5095,EmbeddingBag,"attr per index weights tensor, optional",1
5096,EmbeddingBag,"if attr input is 2d of shape b, n ,",1
5097,EmbeddingBag,"it will be treated as b bags sequences each of fixed length n , and",1
5098,EmbeddingBag,this will return b values aggregated in a way depending on the attr mode .,1
5099,EmbeddingBag,attr offsets is ignored and required to be none in this case.,1
5100,EmbeddingBag,"if attr input is 1d of shape n ,",1
5101,EmbeddingBag,it will be treated as a concatenation of multiple bags sequences .,1
5102,EmbeddingBag,attr offsets is required to be a 1d tensor containing the,1
5103,EmbeddingBag,starting index positions of each bag in attr input .,1
5104,EmbeddingBag,"therefore,",1
5105,EmbeddingBag,"for attr offsets of shape b , attr input will be viewed as",1
5106,EmbeddingBag,having b bags.,1
5107,EmbeddingBag,"empty bags ie, having 0 length will have",1
5364,MultiLabelMarginLoss,"input math c or math n, c where n is the batch size and c",1
5108,EmbeddingBag,returned vectors filled by zeros.,1
5109,EmbeddingBag,"per sample weights tensor, optional a tensor of float double weights, or none",1
5366,MultiLabelMarginLoss,"target math c or math n, c , label targets padded by 1 ensuring same shape as the input.",1
5110,EmbeddingBag,to indicate all weights should be taken to be 1 .,1
5111,EmbeddingBag,"if specified, attr per sample weights",1
5368,MultiLabelMarginLoss,"if attr reduction is none , then math n .",1
5112,EmbeddingBag,must have exactly the same shape as input and is treated as having the same,1
5113,EmbeddingBag,"attr offsets , if those are not none .",1
5114,EmbeddingBag,only supported for mode sum .,1
4349,BatchNorm1d,math,1
4351,BatchNorm1d,the mean and standard deviation are calculated per dimension over,1
256,ChunkIter,an iterable that will yield chunks of data.,3
1,AccessMixin,abstract cbv mixin that gives access mixins the same customizable,3
2,AccessMixin,functionality.,3
5,AmbiguityError,more than one migration matches a name prefix.,3
262,Client,a class that can act as a client for testing purposes.,3
7,AppConfigStub,stub of an appconfig.,3
778,Serializer,convert a queryset to json.,3
11,Archive,the external api class that encapsulates an archive implementation.,3
780,SessionStorage,"store messages in the session that is, django^contrib.sessions .",3
14,ArchiveIndexView,top level archive of date based items.,3
782,SessionStore,"a database session store, that handles updating the account id column",3
16,Atomic,guarantee the atomic execution of a given block.,3
787,SimpleView,a simple view with a docstring.,3
789,SpatialRefSysMixin,the spatialrefsysmixin is a class used by the database dependent,3
790,SpatialRefSysMixin,spatialrefsys objects to reduce redundant code.,3
538,MigrationLoader,load migration files from disk and their status from the database.,3
795,SplitHiddenDateTimeWidget,a widget that splits datetime input into two input type hidden inputs.,3
797,StaticFilesHandler,"wsgi middleware that intercepts calls to the static files directory, as",3
286,Combinable,provide the ability to combine one or two objects with,3
798,StaticFilesHandler,"defined by the static url setting, and serves those files.",3
287,Combinable,some connector.,3
292,ConsoleDirective,a restructuredtext directive which renders a two tab code block in which,3
293,ConsoleDirective,the second tab shows a windows command line equivalent of the usual,3
294,ConsoleDirective,unix oriented examples.,3
808,SuccessMessageMixin,add a success message on successful form submission.,3
298,Context,a stack container for variable context,3
810,TemplateDoesNotExist,the exception used when a template does not exist.,3
300,CryptPasswordHasher,password hashing using unix crypt not recommended,3
304,CustomArticleAdmin,tests various hooks for using custom templates and contexts.,3
50,AtomicTests,tests for the atomic decorator and context manager.,3
306,CustomCacheKeyValidationTests,tests for the ability to mixin a custom validate key method to,3
307,CustomCacheKeyValidationTests,a custom cache backend that otherwise inherits from a builtin,3
314,CustomHeaderRemoteUserTest,tests a custom remoteusermiddleware subclass with custom http auth user,3
62,AutoFieldMeta,metaclass to maintain backward inheritance compatibility for autofield.,3
318,DatabaseReceiver,used in the tests for the database argument in signals #13552,3
574,MigrationQuestioner,give the autodetector responses to questions it might have.,3
325,DisallowedModelAdminToField,invalid to field was passed to admin view via url query string,3
582,MigrationWriter,take a migration instance and is able to produce the contents,3
327,DjangoHTMLTranslator,django specific rest to html tweaks.,3
583,MigrationWriter,of the migration file from it.,3
840,TestImageFieldFile,custom field file class that records whether or not the underlying file,3
329,Dumpdata,tests for dumpdata management command.,3
841,TestImageFieldFile,was opened.,3
586,ModelBase,metaclass for all models.,3
331,EarliestOrLatestTests,tests for the earliest and latest objects methods,3
588,ModelSignal,signal subclass that allows the sender to be lazily specified as a string,3
589,ModelSignal,of the app label^modelname form.,3
592,MultiPartParser,a rfc2388 multipart form data parser.,3
337,ErrorDict,a collection of errors that knows how to display itself in various formats.,3
84,BadSignature,signature does not match.,3
341,ExceptionThatFailsUnpickling,"after pickling, this class fails unpickling with an error about incorrect",3
86,BarAccount,a service specific account of type bar.,3
342,ExceptionThatFailsUnpickling,arguments passed to init .,3
598,MultiValueDict,a subclass of dictionary customized to handle multiple values for the,3
599,MultiValueDict,same key.,3
88,BaseCommand,the base class from which all management commands ultimately,3
89,BaseCommand,derive.,3
345,FakePayload,a wrapper around bytesio that restricts what can be read since data from,3
346,FakePayload,the network can t be sought and cannot be read outside of its content,3
347,FakePayload,length.,3
859,UniqueAnchor,this is a model that can be used as,3
860,UniqueAnchor,something for other models to point at,3
863,UpdateError,occurs if django tries to update a session that was deleted.,3
865,UserCreationForm,"a form that creates a user, with no privileges, from the given username and",3
866,UserCreationForm,password.,3
871,VariableWrapper,an adapter class for cursor variables that prevents the wrapped object,3
872,VariableWrapper,from being converted into a string when used to instantiate an oracleparam.,3
363,FrenchTestCase,tests using the french translations of the sampleproject.,3
367,Group,table column fields,3
879,WindowFrame,model the frame clause in window expressions.,3
371,GZipMiddleware,on the accept encoding header.,3
374,HiddenRangeWidget,a widget that splits input into two input type hidden inputs.,3
376,ImageFileDescriptor,"just like the filedescriptor, but for imagefields.",3
633,MultiValueField,aggregate the logic of multiple fields.,3
890,XFrameOptionsDecoratorsTests,tests for the x frame options decorators.,3
382,IncompleteCategoryFormWithExclude,a form that replaces the model s url field with a custom one.,3
386,Individual,a model with a fk to itself.,3
397,InputStreamExhausted,no more reads are allowed from this device.,3
654,MultiWidget,a widget that is composed of multiple widgets.,3
403,InvalidBasesError,a model s base classes can t be resolved.,3
405,KMLSitemap,a minimal hook to produce kml sitemaps.,3
407,ListMixin,a base class which provides complete list interface.,3
663,MyModel,model subclass with a custom base using metaclass.,3
665,NestedObjectsTests,tests for nestedobject utility collection.,3
667,Operation,base class for migration operations.,3
680,OverwritingStorage,overwrite existing files instead of appending a suffix to generate an,3
681,OverwritingStorage,unused name.,3
685,ParentWithDependentChildren,model where the validation of child foreign key relationships depends,3
686,ParentWithDependentChildren,on validation of the parent,3
689,Permission,the permissions system provides a way to assign permissions to specific,3
690,Permission,users and groups of users.,3
201,BaseDatabaseSchemaEditor,this class and its subclasses are responsible for emitting schema changing,3
202,BaseDatabaseSchemaEditor,"statements to the databases model creation removal alteration, field",3
203,BaseDatabaseSchemaEditor,"renaming, index fiddling, and so on.",3
465,LogoutThenLoginTests,tests for the logout then login view,3
210,BaseExpression,base class for all query expressions.,3
723,ProxyModelInheritanceTests,proxy model inheritance across apps can result in migrate not creating the table,3
212,BaseUpdateView,base view for updating an existing object.,3
724,ProxyModelInheritanceTests,for the proxied model as described in #12286 .,3
471,ManagementForm,keep track of how many form instances are displayed on the page.,3
216,BaseYearArchiveView,list of objects published in a given year.,3
218,BCryptSHA256PasswordHasher,secure password hashing using the bcrypt algorithm recommended,3
731,RawPostDataException,you cannot access raw post data from a request that has,3
476,MemcachedCache,an implementation of a cache binding using python memcached,3
732,RawPostDataException,"multipart post data if it has been accessed via post,",3
733,RawPostDataException,"files, etc.",3
478,MemoryFileUploadHandler,file upload handler to stream uploads into memory used for small files .,3
734,RawPostDataException,.,3
480,Migration,the base class for all migrations.,3
227,BoundWidget,a container class used for iterating over widgets.,3
742,RemoteTestRunner,run tests and record everything but don t display anything.,3
745,RequestFactoryEnvironmentTests,regression tests for #8551 and #17067 ensure that environment variables,3
746,RequestFactoryEnvironmentTests,are set correctly in requestfactory.,3
751,ReverseGenericManyToOneDescriptor,accessor to the related objects manager on the one to many relation created,3
752,ReverseGenericManyToOneDescriptor,by genericrelation.,3
504,MigrationGraph,represent the digraph of all migrations in a project.,3
249,CacheHandler,a cache handler to manage access to cache instances.,3
763,SameAsLookup,the operator is the same as operator.,3
764,SameAsLookup,it tests actual geometric,3
253,Choices,class for creating enumerated choices.,3
765,SameAsLookup,equality of two features.,3
766,SameAsLookup,"so if a and b are the same feature,",3
767,SameAsLookup,"vertex by vertex, the operator returns true.",3
1158,TBTools,basic tools used by all traceback printer classes.,3
1095,IPythonInputSplitter,an input splitter that recognizes all of ipython s special syntax.,3
1160,TermColors,color escape sequences.,3
1161,TermColors,this class defines the escape sequences for all the standard ansi?,3
1162,TermColors,colors in terminals.,3
1163,TermColors,also defines a nocolor escape which is just the null,3
1164,TermColors,"string, suitable for defining dummy color schemes in terminals which get",3
1101,Magics,base class for implementing magic functions.,3
1165,TermColors,confused by color escapes.,3
912,Audio,create an audio object.,3
1042,capture_output,context manager for capturing stdout err,3
1044,CapturingDisplayPublisher,a displaypublisher that store,3
1046,CellMagicRole,cross reference role displayed with a %% prefix,3
1174,UserMagics,placeholder for user defined magics to be added at runtime.,3
1048,DisplayHook,the custom ipython displayhook to replace sys^displayhook.,3
1054,DummyMod,a dummy module used for ipython s interactive module when,3
1055,DummyMod,a namespace must be assigned to the module s dict .,3
1185,YouTubeVideo,"class for embedding a youtube video in an ipython session, based on its video id.",3
1058,GeoJSON,geojson expects json able dict,3
1064,HelpEnd,transformer for help syntax obj?,3
1065,HelpEnd,and obj?,3
1068,HistoryAccessor,access the history database without adding to it.,3
1132,MyFrame,this is myframe.,3
1133,MyFrame,"it just shows a few controls on a wxpanel,",3
1134,MyFrame,and has a simple menu.,3
1138,Obj,namespace to hold arbitrary information.,3
1140,RichPromptDisplayHook,subclass of base display hook using coloured prompt,3
1078,InteractiveShellApp,as part of configuring a shell environment.,3
1142,Struct,a dict subclass with attribute style access.,3
1472,OldPostingList,a posting list is a map of search terms to message ids.,3
1474,Rescan,add new messages to index,3
1476,StorageBackedLongs,this combines storagebackeddata with pack unpacklonglist to pack,3
1477,StorageBackedLongs,and save sets of ints.,3
1424,ConfigureMailboxes,add one or more mailboxes.,3
1496,Util,utility functions for builds,3
1434,ConnectToGuiOMatic,connect to a waiting gui o matic gui,3
1498,Vcard,display a single vcard,3
1436,ContactSet,"set contact lines, ensuring contact exists",3
1500,VCardSet,"add a lines to a vcard, ensuring vcard exists",3
1438,EncryptedIntDict,encrypteddict which only deals in signed 64 bit int values.,3
1502,VCardStore,this is a disk backed in memory collection of vcards.,3
1442,EncryptedUnicodeDict,encrypteddict which only deals in unicode values.,3
1444,Event,this is a single event in the event log.,3
1450,Forward,create forwarding drafts of one or more messages,3
1452,Group_,view groups,3
1454,HashCash,try to collide a hash using the smtorp algorithm,3
1263,AutocryptSearch,search for the autocrypt database.,3
1456,ListTags,list tags,3
1265,AutoTlsConnBroker,"this broker tries to auto upgrade connections to use tls, or at",3
1266,AutoTlsConnBroker,least do the ssl handshake here so we can record info about it.,3
1458,MailpileJinjaLoader,a jinja2 template loader which uses the mailpile configuration,3
1459,MailpileJinjaLoader,and plugin system to find template files.,3
1269,ConfigDict,"a sanity checking, self documenting dictionary of program settings.",3
1462,MailpileMailbox,a maildir class for windows using !,3
1463,MailpileMailbox,instead of in filenames,3
1466,MailpileVFS,"this is a router object that implements the vfs interface but,",3
1467,MailpileVFS,delegating calls to individual implementations.,3
1470,MoveFilter,move an auto tagging rule,3
1215,_MockPOP3,base mock that pretends to be a poplib pop3 connection.,3
1984,PlotAccessor,make plots of series or dataframe.,3
2245,StringArray,extension array for string data.,3
1548,AbstractEngine,object serving as a base class for all engines.,3
1550,AbstractHolidayCalendar,abstract interface to create holidays following certain rules.,3
1870,Holiday,class that defines a holiday with start end dates and rules,3
1871,Holiday,for observance.,3
1552,AccessorCallableDocumenter,this documenter lets us removes .,3
1553,AccessorCallableDocumenter,call from the method signature for,3
2322,StringMethods,vectorized string functions for series and index.,3
1554,AccessorCallableDocumenter,callable accessors like series^plot,3
1874,IntegerArray,array of integer optional missing values.,3
1558,AccessorDocumenter,specialized documenter subclass for accessors.,3
1560,Base,common tests for all variations of intervalindex construction.,3
1569,BaseInterfaceTests,tests that the basic interface is satisfied.,3
2210,SelectNSeries,implement n largest smallest for series,3
2338,TermValue,hold a term value the we use to construct a condition filter,3
1570,BaseInterfaceTests,interface,3
2340,TestDatetimelikeSubtype,tests specific to intervalindex with datetime like subtype,3
1573,BooleanArray,array of boolean true false data with missing values.,3
2342,TestFromArrays,tests specific to intervalindex^from arrays,3
1638,BusinessHour,dateoffset subclass representing possibly n business hours.,3
1958,IntervalDtype,an extensiondtype for interval data.,3
1703,CategoricalIndex,index based on an underlying class categorical .,3
2344,TestFromTuples,tests specific to intervalindex^from tuples,3
1640,BusinessMixin,mixin to business types to provide related functions.,3
2346,TestPeriodIndexSeriesComparisonConsistency,test periodindex and period series ops consistency,3
1642,BYearBegin,dateoffset increments between business year begin dates.,3
1644,CategoricalDtype,type for categorical data with the categories and orderedness.,3
2349,TestSorted,everything you wanted to test about sorting,3
1838,CythonCommand,custom distutils command subclassed from cython^distutils.build ext,3
2351,UnsortedIndexError,"error raised when attempting to get a slice of a multiindex,",3
1839,CythonCommand,"to compile pyx c, and stop there.",3
2224,SetopCheck,this is called to decorate the set operations of intervalindex,3
2352,UnsortedIndexError,and the index has not been lexsorted.,3
2225,SetopCheck,to perform the type check in advance.,3
1844,DataIndexableCol,represent a data column that can be indexed,3
2230,SQLiteTable,patch the sqltable for fallback support.,3
1846,ExcelFile,class for parsing tabular excel sheets into dataframe objects.,3
2234,SQLTable,for mapping pandas tables to sql tables.,3
1982,NonConsolidatableMixIn,hold methods for the nonconsolidatable blocks,3
3072,Markup,a string that is ready to be safely inserted into an html or xml,3
2816,fdspawn,this is like pexpect^spawn but allows you to supply your own open file,3
3073,Markup,"document, either because it was escaped or because it was marked",3
2817,fdspawn,descriptor.,3
3074,Markup,safe.,3
2563,DocumentErrorTree,implements a dict like class to query errors by indexes following the,3
3334,omdict,the same key.,3
2824,FileMetadata,metadata handler for standalone pkg info files,3
2569,Environment,"important shared variables like configuration, filters, tests,",3
4106,TarFile,the tarfile class provides an interface to tar archives.,3
2570,Environment,globals and others.,3
2571,Environment,instances of this class may be modified if,3
4108,Token,token class.,3
2572,Environment,they are not shared and if no template was loaded so far.,3
2573,Environment,modifications on environments after the first template was loaded,3
4110,TokenStreamIterator,the iterator for tokenstreams.,3
2574,Environment,will lead to surprising effects and undefined behavior.,3
2830,FileMetadata,metadata handler for standalone pkg info files,3
3088,Markup,"output of that method, marking it safe.",3
3601,Path,the path type is similar to the class file type but it performs,3
3602,Path,different checks.,3
4116,TreeBuilder,base treebuilder implementation,3
4126,Trie,abstract base class for tries,3
4128,UndefinedEnvironmentName,a name was attempted to be used that does not exist inside of the,3
2848,FileSystemLoader,loads templates from the file system.,3
4129,UndefinedEnvironmentName,environment.,3
2849,FileSystemLoader,this loader can find templates,3
2850,FileSystemLoader,in folders on the file system and is the preferred way to load them.,3
4132,UnlockError,base class for errors arising from attempts to release the lock.,3
4142,ZipResourceFinder,resource finder for resources in ^zip files.,3
2357,_BZ2Proxy,small proxy class that enables external file object,3
2358,_BZ2Proxy,support for r bz2 and w bz2 modes.,3
3385,Option,options are usually optional values on the command line and,3
2873,Filter,alphabetizes attributes for elements,3
3386,Option,have some extra features that arguments don t have.,3
2875,Filter_,sanitizes token stream of xhtml mathml svg and of inline style attributes,3
2877,FollowedBy,lookahead matching of the given parse expression.,3
2879,FollowedBy,"the input string, it only verifies that the specified parse",3
2880,FollowedBy,expression matches at the current position.,3
2369,_FileInFile,a thin wrapper around an existing file object that,3
2881,FollowedBy,followedby,3
2370,_FileInFile,provides a part of its data as an individual file,3
2882,FollowedBy,always returns a null token list.,3
2371,_FileInFile,object.,3
2375,_MovedItems,lazy loading of moved objects,3
2887,FollowedBy,# use followedby to match a label only if it is followed by a,3
2377,_PathParents,this object provides sequence like access to the logical ancestors,3
2889,FollowedBy,label data word followedby,3
2378,_PathParents,of a path.,3
3663,PipError,base pip exception,3
3665,PoolManager,allows for arbitrary requests while transparently keeping track of,3
3666,PoolManager,necessary connection pools for you.,3
3161,MemcachedBytecodeCache,this class implements a bytecode cache that uses a memcache cache for,3
3162,MemcachedBytecodeCache,storing the information.,3
2408,Argument,arguments are positional parameters to a command.,3
2418,BaseCommand_,a cli command.,3
3699,PrefixLoader,a loader that is passed a dict of loaders where each loader is bound,3
2931,HashMissing,a hash was needed for a requirement but is absent.,3
2420,BrokenStdoutLoggingError,raised if brokenpipeerror occurs for the stdout stream while logging.,3
3700,PrefixLoader,to a prefix.,3
2422,Bucket,buckets are used to store the bytecode for one template.,3
2423,Bucket,it s created,3
2424,Bucket,and initialized by the bytecode cache and passed to the loading functions.,3
2944,HebrewProber,it reduces any sequence of such characters to a single space.,3
2440,CaseInsensitiveDict,a case insensitive dict like object.,3
2441,CaseInsensitiveDict,implements all methods and operations of,3
2442,CaseInsensitiveDict,mutablemapping as well as dict s copy .,3
3722,ProcessedTraceback,holds a jinja preprocessed traceback for printing or reraising.,3
2443,CaseInsensitiveDict,also,3
2444,CaseInsensitiveDict,provides lower items .,3
3982,SafeFileCache,a file based cache which is safe to use even when the target directory may,3
3471,PacifyFlushWrapper,this wrapper is used to catch and suppress brokenpipeerrors resulting,3
3983,SafeFileCache,not be accessible or writable.,3
3472,PacifyFlushWrapper,from ^flush being called on broken pipe during the shutdown final gc,3
3728,ReadError,raised when an archive cannot be read,3
3473,PacifyFlushWrapper,of the python interpreter.,3
3730,Request,a user created class request request object.,3
3986,SchemaValidatorMixin,this validator mixin provides mechanics to validate schemas passed to a cerberus,3
3987,SchemaValidatorMixin,validator.,3
3222,MemoizedZipManifests,memoized zipfile manifests.,3
3990,Session,a requests session.,3
3991,Session,"provides cookie persistence, connection pooling, and configuration.",3
3224,MetadataMissingError,a required metadata is missing,3
3226,MethodDispatcher,dict with 2 special properties,3
3490,PackageIndex,represents a package index and provides easier access to endpoints,3
3492,ParseError,this error occurs when the parser encounters a syntax error,3
3493,ParseError,in the toml being parsed.,3
3240,Module_six_moves_urllib_parse,lazy loading of moved objects in six^moves.urllib parse,3
3242,Module_six_moves_urllib_request,lazy loading of moved objects in six^moves.urllib request,3
3244,Module_six_moves_urllib_response,lazy loading of moved objects in six^moves.urllib response,3
4012,SkipTo,token for skipping over all undefined text until the matched,3
4013,SkipTo,expression is found.,3
3246,Mul,multiplies the left with the right node.,3
3503,ParserElement,abstract base level parser element class.,3
3248,NativeEnvironment,an environment that renders templates to native python types.,3
3505,ParseResultBytes,compatibility shim for the urlparse^parseresultbytes object.,3
3250,Node,represents an item in the tree,3
3507,ParseResults,"structured parse results, to provide multiple means of access to",3
3252,NoMatch,a token that will never match.,3
3508,ParseResults,the parsed data,3
3254,NotAny,lookahead to disallow matching with the given parse expression.,3
2999,HTMLParser,html parser,3
3000,HTMLParser,generates a tree structure from a stream of possibly malformed html.,3
2489,ColoredString,enhanced string for len operations on colored output.,3
2491,CommandError,raised when there is an error in command line arguments,3
3003,HTTPError,an http error occurred.,3
2493,ConnectionError,a connection error occurred.,3
3006,InsecurePlatformWarning,warned when certain ssl configuration is not available on a platform.,3
2495,CONSOLE_SCREEN_BUFFER_INFO,struct in wincon^h.,3
3008,InspectedValidator,metaclass for all validators,3
2497,Context_,the template context holds the variables of a template.,3
3778,RequirementsFileParseError,raised when a general error occurs parsing a requirements file line.,3
3780,RequirementUninstaller,a context manager to remove a package for the inner block.,3
3019,InternalName,an internal name in the compiler.,3
3788,RequiresPythonCache,cache a candidate s requires python information.,3
3790,Resource,"a class representing an in package resource, such as a data file.",3
3798,ResourceFinder,resource finder for file system resources.,3
3800,ResourceManager,manage resource extraction and packages,3
3033,InvalidDateError,a date field was improperly specified.,3
3035,InvalidHeaderError,exception for invalid headers.,3
3037,InvalidVersion,"an invalid version was found, users should refer to pep 440.",3
3294,NotMyLock,raised when an attempt is made to unlock a file someone else locked.,3
3806,Retry,retry configuration.,3
3040,Kanji,unicode set for kanji unicode character range,3
3042,Katakana,unicode set for katakana unicode character range,3
3044,KeyType,the type of a key.,3
3304,omdict,ordered multivalue dictionary.,3
3305,omdict,a multivalue dictionary is a dictionary that can store multiple values per,3
3306,omdict,key.,3
3307,omdict,an ordered multivalue dictionary is a multivalue dictionary that,3
3308,omdict,retains the order of insertions and deletions.,3
2540,ConvertingTuple,a converting tuple wrapper.,3
3052,LockFailed,lock file creation failed for some other reason.,3
2542,CookieConflictError,there are two cookies that meet the criteria specified in the cookie jar.,3
3314,omdict,"linked list node references, one for each value associated with that key.",3
2546,DataViewSequence,a sequence of data views.,3
3316,omdict,key.,3
2550,Date,a date literal.,3
2806,EOF,this usually means the child has exited.,3
3062,LRUCache,a simple lru cache implementation.,3
2808,ExceptionPexpect,base class for all exceptions raised by this module.,3
2810,ExtractError,general exception for extract errors.,3
2555,DirectedGraph,a graph structure with directed edges.,3
2812,FakeFile,wrap a list of lines in an object with readline to make,3
2557,Distribution,"a base class for distributions, whether installed or from indexes.",3
