comment_sentence_id,class,comment_sentence,category
2505,Context_,happen and modifications on attr vars are allowed from generated,Usage
3529,ParseResults,test minutes in result,Usage
2506,Context_,template code only.,Usage
3530,ParseResults,"test result^dump , str",Usage
4042,SkipTo,print tkt^dump,Usage
2507,Context_,template filters and global functions marked as,Usage
3531,ParseResults,prints,Usage
4043,SkipTo,prints,Usage
2508,Context_,func contextfunction s get the active context passed as first argument,Usage
3532,ParseResults,"list result 1999 , , 12 , , 31",Usage
4044,SkipTo,"101 , critical , intermittent system crash , 6",Usage
2509,Context_,and are allowed to access the context read only.,Usage
3533,ParseResults,result 0 1999,Usage
4045,SkipTo,days open 6,Usage
3534,ParseResults,result month 12,Usage
4046,SkipTo,desc intermittent system crash,Usage
3535,ParseResults,result^day 31,Usage
4047,SkipTo,issue num 101,Usage
3536,ParseResults,month in result true,Usage
4048,SkipTo,sev critical,Usage
3537,ParseResults,minutes in result false,Usage
4049,SkipTo,"94 , cosmetic , spelling error on login log n , 14",Usage
3538,ParseResults,"result^dump 1999 , , 12 , , 31",Usage
4050,SkipTo,days open 14,Usage
3539,ParseResults,day 31,Usage
4051,SkipTo,desc spelling error on login log n,Usage
3540,ParseResults,month 12,Usage
4052,SkipTo,issue num 94,Usage
3541,ParseResults,year 1999,Usage
4053,SkipTo,sev cosmetic,Usage
4055,SkipTo,days open 47,Usage
4057,SkipTo,issue num 79,Usage
4058,SkipTo,sev minor,Usage
3037,InvalidVersion,"an invalid version was found, users should refer to pep 440.",Usage
3053,LockFailed,try,Usage
3054,LockFailed,raise lockfailed,Usage
3055,LockFailed,except lockerror,Usage
3056,LockFailed,pass,Usage
2558,Distribution,"either way, it must have some metadata, so that s all that s needed",Usage
2559,Distribution,for construction.,Usage
5120,EmbeddingBag,"input torch^longtensor 1,2,4,5,4,3,2,9",Usage
5121,EmbeddingBag,"offsets torch^longtensor 0,4",Usage
5122,EmbeddingBag,"embedding sum input, offsets",Usage
5123,EmbeddingBag,"tensor 08861, 54350, 00523 ,",Usage
5124,EmbeddingBag,"11306, 25798, 10044",Usage
5658,TransformerEncoderLayer,examples,Usage
5659,TransformerEncoderLayer,"encoder layer nn^transformerencoderlayer d model 512, nhead 8",Usage
5660,TransformerEncoderLayer,"src torch^rand 10, 32, 512",Usage
5661,TransformerEncoderLayer,out encoder layer src,Usage
4639,BuildType,the build type will be given in attr cmake build type env .,Usage
4640,BuildType,if attr cmake build type env,Usage
4641,BuildType,"is none , then the build type will be inferred from cmakecache^txt .",Usage
4642,BuildType,"if cmakecache^txt does not exist,",Usage
4643,BuildType,os^environ cmake build type will be used.,Usage
4144,_OpNamespace,an op namespace to dynamically bind operators into python.,Usage
4145,_OpNamespace,say a user has created a custom operator called my namespace my op .,Usage
4146,_OpNamespace,to,Usage
5682,Unfold,"consider a batched attr input tensor of shape math n, c, ,",Usage
5683,Unfold,"where math n is the batch dimension, math c is the channel dimension,",Usage
4148,_OpNamespace,.,Usage
5684,Unfold,and math represent arbitrary spatial dimensions.,Usage
5685,Unfold,this operation flattens,Usage
4150,_OpNamespace,"instead, the",Usage
5686,Unfold,each sliding attr kernel size sized block within the spatial dimensions,Usage
4151,_OpNamespace,following sequence of magic tricks will occur,Usage
5687,Unfold,"of attr input into a column ie, last dimension of a 3 d attr output",Usage
4152,_OpNamespace,1,Usage
5688,Unfold,"tensor of shape math n, c times prod text kernel size , l , where",Usage
5689,Unfold,math c times prod text kernel size is the total number of values,Usage
5690,Unfold,within each block a block has math prod text kernel size spatial,Usage
4155,_OpNamespace,object called my namespace and set it as an attribute on the ops,Usage
5691,Unfold,"locations each containing a math c channeled vector , and math l is",Usage
4156,_OpNamespace,object.,Usage
5692,Unfold,the total number of such blocks,Usage
4157,_OpNamespace,2,Usage
5693,Unfold,math,Usage
4670,ConstantPad3d,"for n dimensional padding, use func torch^nn.functional^pad .",Usage
5694,Unfold,l prod d left lfloor frac text spatial size d 2 times text padding d %,Usage
4159,_OpNamespace,"the my namespace object, which will retrieve the operation via",Usage
5695,Unfold,"text dilation d times text kernel size d 1 1 text stride d 1 right rfloor,",Usage
4162,_OpNamespace,3,Usage
5698,Unfold,dimensions.,Usage
5699,Unfold,"therefore, indexing attr output at the last dimension column dimension",Usage
4164,_OpNamespace,then calls this new operation,Usage
5700,Unfold,gives all values within a certain block.,Usage
4165,_OpNamespace,and subsequent accesses will incur no further lookup the namespace and,Usage
4166,_OpNamespace,operation will already exist .,Usage
4685,ConstantPad3d,examples,Usage
4686,ConstantPad3d,"m nn^constantpad3d 3, 35",Usage
4687,ConstantPad3d,"input torch^randn 16, 3, 10, 20, 30",Usage
4688,ConstantPad3d,output m input,Usage
5712,Unfold,spatial dimensions.,Usage
4689,ConstantPad3d,# using different paddings for different sides,Usage
4690,ConstantPad3d,"m nn^constantpad3d 3, 3, 6, 6, 0, 1 , 35",Usage
4691,ConstantPad3d,output m input,Usage
5211,ExternalInitializer,this class is used in cases when the parameter should not be initialized by,Usage
5723,Unfold,replicated across all spatial dimensions.,Usage
5212,ExternalInitializer,"the initializer, but rather provided in the workspace when param init net is",Usage
5213,ExternalInitializer,executed.,Usage
5220,FisherSnedecor,example,Usage
5221,FisherSnedecor,"m fishersnedecor torch^tensor 10 , torch^tensor 20",Usage
5222,FisherSnedecor,m^sample # fisher snedecor distributed with df1 1 and df2 2,Usage
5223,FisherSnedecor,tensor 02453,Usage
5759,Unfold,"input math n, c,",Usage
5760,Unfold,"output math n, c times prod text kernel size , l as described above",Usage
5761,Unfold,examples,Usage
5762,Unfold,"unfold nn^unfold kernel size 2, 3",Usage
5763,Unfold,"input torch^randn 2, 5, 3, 4",Usage
5764,Unfold,output unfold input,Usage
5765,Unfold,"# each patch contains 30 values 2x3 6 vectors, each of 5 channels",Usage
5766,Unfold,# 4 blocks 2x3 kernels in total in the 3x4 input,Usage
5767,Unfold,output^size,Usage
5768,Unfold,"torch^size 2, 30, 4",Usage
5769,Unfold,# convolution is equivalent with unfold matrix multiplication fold or view to output shape,Usage
5770,Unfold,"inp torch^randn 1, 3, 10, 12",Usage
5771,Unfold,"w torch^randn 2, 3, 4, 5",Usage
5772,Unfold,"inp unf torch^nn.functional^unfold inp, 4, 5",Usage
5773,Unfold,"out unf inp unf^transpose 1, 2 ^matmul w^view w^size 0 , 1 ^t ^transpose 1, 2",Usage
5774,Unfold,"out torch^nn.functional^fold out unf, 7, 8 , 1, 1",Usage
5775,Unfold,"# or equivalently and avoiding a copy ,",Usage
5776,Unfold,"# out out unf^view 1, 2, 7, 8",Usage
5777,Unfold,"torch^nn.functional^conv2d inp, w out ^abs ^max",Usage
5778,Unfold,tensor 19073e 06,Usage
5292,Module,import torch^nn as nn,Usage
5293,Module,import torch^nn.functional as f,Usage
5294,Module,class model nn^module,Usage
5295,Module,def init self,Usage
5296,Module,"super model, self .",Usage
5297,Module,init,Usage
5298,Module,"self^conv1 nn^conv2d 1, 20, 5",Usage
5299,Module,"self^conv2 nn^conv2d 20, 20, 5",Usage
5300,Module,"def forward self, x",Usage
5301,Module,x f^relu self^conv1 x,Usage
5302,Module,return f^relu self^conv2 x,Usage
4792,Conv3d,examples,Usage
4793,Conv3d,# with square kernels and equal stride,Usage
4794,Conv3d,"m nn^conv3d 16, 33, 3, stride 2",Usage
4795,Conv3d,# non square kernels and unequal stride and with padding,Usage
4796,Conv3d,"m nn^conv3d 16, 33, 3, 5, 2 , stride 2, 1, 1 , padding 4, 2, 0",Usage
4797,Conv3d,"input torch^randn 20, 16, 10, 50, 100",Usage
4798,Conv3d,output m input,Usage
5327,MultiLabelMarginLoss,"text loss x, y sum ij frac max 0, 1 x y j x i text x^size 0",Usage
4307,AdaptiveMaxPool3d,examples,Usage
4308,AdaptiveMaxPool3d,# target output size of 5x7x9,Usage
4309,AdaptiveMaxPool3d,"m nn^adaptivemaxpool3d 5,7,9",Usage
4310,AdaptiveMaxPool3d,"input torch^randn 1, 64, 8, 9, 10",Usage
4311,AdaptiveMaxPool3d,output m input,Usage
4312,AdaptiveMaxPool3d,# target output size of 7x7x7 cube,Usage
4313,AdaptiveMaxPool3d,m nn^adaptivemaxpool3d 7,Usage
4314,AdaptiveMaxPool3d,"input torch^randn 1, 64, 10, 9, 8",Usage
4315,AdaptiveMaxPool3d,output m input,Usage
4316,AdaptiveMaxPool3d,# target output size of 7x9x8,Usage
4318,AdaptiveMaxPool3d,"input torch^randn 1, 64, 10, 9, 8",Usage
4319,AdaptiveMaxPool3d,output m input,Usage
5369,MultiLabelMarginLoss,examples,Usage
5370,MultiLabelMarginLoss,loss nn^multilabelmarginloss,Usage
5371,MultiLabelMarginLoss,"x torch^floattensor 01, 02, 04, 08",Usage
5372,MultiLabelMarginLoss,"# for target y, only consider labels 3 and 0, not after label 1",Usage
5373,MultiLabelMarginLoss,"y torch^longtensor 3, 0, 1, 1",Usage
5374,MultiLabelMarginLoss,"loss x, y",Usage
5375,MultiLabelMarginLoss,# 025 1 01 02 1 01 04 1 08 02 1 08 04,Usage
5376,MultiLabelMarginLoss,tensor 08500,Usage
5893,UseOptimizer,example usage with brew,Usage
5894,UseOptimizer,with useoptimizer optim,Usage
5895,UseOptimizer,brew^func,Usage
5896,UseOptimizer,with useoptimizer weight weight optim,Usage
5897,UseOptimizer,brew^func,Usage
5898,UseOptimizer,"with useoptimizer default optim, bias bias optim,",Usage
5899,UseOptimizer,weight weight optim,Usage
5900,UseOptimizer,brew^func,Usage
5902,UseOptimizer,brew^func,Usage
5903,UseOptimizer,with useoptimizer optim2,Usage
5904,UseOptimizer,brew^func,Usage
4895,CyclicLR,exp range a cycle that scales initial amplitude by math text gamma ^ text cycle iterations,Usage
4395,BatchNorm1d,examples,Usage
4396,BatchNorm1d,# with learnable parameters,Usage
4397,BatchNorm1d,m nn^batchnorm1d 100,Usage
4398,BatchNorm1d,# without learnable parameters,Usage
4400,BatchNorm1d,"input torch^randn 20, 100",Usage
4401,BatchNorm1d,output m input,Usage
5429,NetModifier,example usage,Usage
5430,NetModifier,modifier somenetmodifier opts,Usage
5431,NetModifier,modifier net,Usage
5445,OneHotCategorical,example,Usage
5446,OneHotCategorical,"m onehotcategorical torch^tensor 025, 025, 025, 025",Usage
5447,OneHotCategorical,"m^sample # equal probability of 0, 1, 2, 3",Usage
5448,OneHotCategorical,"tensor 0., 0., 0., 1.",Usage
5465,Poisson,"samples are nonnegative integers, with a pmf given by",Usage
5466,Poisson,math,Usage
5468,Poisson,example,Usage
5469,Poisson,m poisson torch^tensor 4,Usage
5470,Poisson,m^sample,Usage
5471,Poisson,tensor 3.,Usage
4964,CyclicLR,example,Usage
4965,CyclicLR,"optimizer torch^optim.sgd model^parameters , lr 01, momentum 09",Usage
4966,CyclicLR,"scheduler torch^optim.lr scheduler^cycliclr optimizer, base lr 001, max lr 01",Usage
4967,CyclicLR,data loader torch^utils.data^dataloader .,Usage
4968,CyclicLR,for epoch in range 10,Usage
4969,CyclicLR,for batch in data loader,Usage
4970,CyclicLR,train batch .,Usage
4971,CyclicLR,scheduler^step,Usage
4482,BCEWithLogitsLoss,it s possible to trade off recall and precision by adding weights to positive examples.,Usage
4493,BCEWithLogitsLoss,"for example, if a dataset contains 100 positive and 300 negative examples of a single class,",Usage
5518,SGD,example,Usage
4495,BCEWithLogitsLoss,the loss would act as if the dataset contains math 3 times 100 300 positive examples.,Usage
5519,SGD,"optimizer torch^optim.sgd model^parameters , lr 01, momentum 09",Usage
4496,BCEWithLogitsLoss,examples,Usage
5520,SGD,optimizer^zero grad,Usage
4497,BCEWithLogitsLoss,"target torch^ones 10, 64 , dtype torch^float32 # 64 classes, batch size 10",Usage
5521,SGD,"loss fn model input , target ^backward",Usage
4498,BCEWithLogitsLoss,"output torch^full 10, 64 , 0999 # a prediction logit",Usage
5522,SGD,optimizer^step,Usage
4499,BCEWithLogitsLoss,pos weight torch^ones 64 # all weights are equal to 1,Usage
4500,BCEWithLogitsLoss,criterion torch^nn.bcewithlogitsloss pos weight pos weight,Usage
5012,DiagonalTensor,this class has limited utility and is mostly useful for verifying that the,Usage
4501,BCEWithLogitsLoss,"criterion output, target # log sigmoid 0999",Usage
5013,DiagonalTensor,dispatch mechanism works as expected.,Usage
4502,BCEWithLogitsLoss,tensor 03135,Usage
5014,DiagonalTensor,it is based on the diagonalarray,Usage
5015,DiagonalTensor,example in the numpy documentation.,Usage
4533,BCEWithLogitsLoss,"pos weight tensor, optional a weight of positive examples.",Usage
4541,BCEWithLogitsLoss,examples,Usage
4542,BCEWithLogitsLoss,loss nn^bcewithlogitsloss,Usage
5566,StackTransform,example,Usage
4543,BCEWithLogitsLoss,"input torch^randn 3, requires grad true",Usage
5567,StackTransform,"x torch^stack torch^range 1, 10 , torch^range 1, 10 , dim 1",Usage
4544,BCEWithLogitsLoss,target torch^empty 3 ^random 2,Usage
5568,StackTransform,"t stacktransform exptransform , identity transform , dim 1",Usage
4545,BCEWithLogitsLoss,"output loss input, target",Usage
5569,StackTransform,y t x,Usage
4546,BCEWithLogitsLoss,output^backward,Usage
5590,Task,example,Usage
5591,Task,from net builder import ops,Usage
5592,Task,"with node trainer , task name my task , num instances 2",Usage
5593,Task,with ops^task init,Usage
5594,Task,globl ops^const 0,Usage
5595,Task,with ops^task instance init,Usage
5596,Task,local ops^const 0,Usage
5597,Task,with ops^loop 100,Usage
5598,Task,"ops^copy globl, local",Usage
5599,Task,with ops^task instance exit,Usage
5600,Task,"ops^add globl, local , globl",Usage
5601,Task,with ops^task exit,Usage
5602,Task,"ops^mul globl, globl , globl",Usage
5603,Task,the task above will create 2 instances that will run in parallel.,Usage
5604,Task,"each instance will copy local to globl 100 times, then add local",Usage
5605,Task,to globl once.,Usage
5606,Task,"the mul will only execute once, after all the instances",Usage
5607,Task,of the task have finished.,Usage
5116,EmbeddingBag,examples,Usage
