comment_sentence_id,class,comment_sentence,category,outlier
1964,IntervalDtype,subtype,1,0
1709,CategoricalIndex,are not possible.,1,0
1965,IntervalDtype,methods,1,0
1966,IntervalDtype,none,1,0
1968,IntervalDtype,pd^intervaldtype subtype int64,1,0
1713,CategoricalIndex,"if categories are given, values not in",1,0
1714,CategoricalIndex,categories will be replaced with nan.,1,0
1715,CategoricalIndex,"categories index like, optional",1,0
1716,CategoricalIndex,the categories for the categorical.,1,0
1718,CategoricalIndex,"if the categories are not given here and also not in dtype , they",1,0
1720,CategoricalIndex,"ordered bool, optional",1,0
1721,CategoricalIndex,whether or not this categorical is treated as an ordered,1,0
2235,SQLTable,uses fact that table is reflected by sqlalchemy to,1,0
2236,SQLTable,do better type conversions.,1,0
1724,CategoricalIndex,categorical will be unordered.,1,0
2237,SQLTable,also holds various flags needed to avoid having to,1,0
2238,SQLTable,pass them between functions all the time.,1,0
1727,CategoricalIndex,categories or ordered .,1,0
1733,CategoricalIndex,attributes,1,0
1734,CategoricalIndex,codes,1,0
1735,CategoricalIndex,categories,1,0
1736,CategoricalIndex,ordered,1,0
1737,CategoricalIndex,methods,1,0
1742,CategoricalIndex,remove unused categories,1,0
1743,CategoricalIndex,set categories,1,0
1744,CategoricalIndex,as ordered,1,0
1745,CategoricalIndex,as unordered,1,0
1746,CategoricalIndex,map,1,0
1749,CategoricalIndex,if the categories do not validate.,1,0
2263,StringArray,attributes,1,0
1751,CategoricalIndex,if an explicit ordered true is given but no categories and the,1,0
2264,StringArray,none,1,0
2265,StringArray,methods,1,0
2266,StringArray,none,1,0
2269,StringArray,the string methods are available on series backed by,1,0
2272,StringArray,stringarray returns a booleanarray for comparison methods.,1,0
2274,StringArray,"pd^array this is , some text , none, data.",1,0
1763,CategoricalIndex,"categoricalindex a , b , c , a , b , c , categories a , b , c , ordered false, dtype category # noqa",1,0
1767,CategoricalIndex,"categoricalindex a , b , c , a , b , c , categories a , b , c , ordered false, dtype category # noqa",1,0
1768,CategoricalIndex,ordered categoricalindex can have a min and max value.,1,0
1769,CategoricalIndex,"ci pd^categoricalindex a , b , c , a , b , c , ordered true,",1,0
1770,CategoricalIndex,"categories c , b , a",1,0
2284,StringArray,"for comparison methods, this returns a class pandas^booleanarray",1,0
1772,CategoricalIndex,"categoricalindex a , b , c , a , b , c , categories c , b , a , ordered true, dtype category # noqa",1,0
2285,StringArray,"pd^array a , none, c , dtype string a",1,0
3075,Markup,passing an object to the constructor converts it to text and wraps,1,0
3076,Markup,it to mark it safe without escaping.,1,0
3077,Markup,"to escape the text, use the",1,0
3078,Markup,meth escape class method instead.,1,0
3334,omdict,the same key.,1,0
2568,Environment,it contains,1,0
2824,FileMetadata,metadata handler for standalone pkg info files,1,0
2569,Environment,"important shared variables like configuration, filters, tests,",1,0
2570,Environment,globals and others.,1,0
2571,Environment,instances of this class may be modified if,1,0
2827,FileMetadata,"this provider rejects all data and metadata requests except for pkg info,",1,0
2572,Environment,they are not shared and if no template was loaded so far.,1,0
3724,PyPIJSONLocator,this locator uses pypi s json interface.,1,0
2828,FileMetadata,"which is treated as existing, and will be the contents of the file at",1,0
2445,CaseInsensitiveDict,all keys are expected to be strings.,1,0
2573,Environment,modifications on environments after the first template was loaded,1,0
2829,FileMetadata,the provided location.,1,0
2446,CaseInsensitiveDict,the structure remembers the,1,0
2574,Environment,will lead to surprising effects and undefined behavior.,1,0
2830,FileMetadata,metadata handler for standalone pkg info files,1,0
4111,TokenStreamIterator,iterate over the stream,1,0
2447,CaseInsensitiveDict,"case of the last key to be set, and iter instance ,",1,0
3471,PacifyFlushWrapper,this wrapper is used to catch and suppress brokenpipeerrors resulting,1,0
4112,TokenStreamIterator,until the eof token is reached.,1,0
2448,CaseInsensitiveDict,"keys , items , iterkeys , and iteritems",1,0
3472,PacifyFlushWrapper,from ^flush being called on broken pipe during the shutdown final gc,1,0
2449,CaseInsensitiveDict,will contain case sensitive keys.,1,0
3473,PacifyFlushWrapper,of the python interpreter.,1,0
2833,FileMetadata,"this provider rejects all data and metadata requests except for pkg info,",1,0
3474,PacifyFlushWrapper,notably ^flush is always called on,1,0
2834,FileMetadata,"which is treated as existing, and will be the contents of the file at",1,0
3475,PacifyFlushWrapper,sys^stdout and sys^stderr .,1,0
2835,FileMetadata,the provided location.,1,0
3476,PacifyFlushWrapper,so as to have minimal impact on any,1,0
3477,PacifyFlushWrapper,"other cleanup code, and the case where the underlying file is not a broken",1,0
3478,PacifyFlushWrapper,"pipe, all calls and attributes are proxied.",1,0
3227,MethodDispatcher,"on initiation, keys that are lists, sets or tuples are converted to",1,0
3228,MethodDispatcher,multiple keys so accessing any one of the items in the original,1,0
3229,MethodDispatcher,list like object returns the matching value,1,0
3232,MethodDispatcher,a default value which can be set through the default attribute.,1,0
3255,NotAny,notany does not advance the parsing position within the,1,0
3256,NotAny,"input string, it only verifies that the specified parse expression",1,0
3257,NotAny,does not match at the current position.,1,0
3258,NotAny,"also, notany does",1,0
3259,NotAny,not skip over leading whitespace.,1,0
2883,FollowedBy,if any results names are defined,1,0
2884,FollowedBy,"in the lookahead expression, those will be returned for access by",1,0
3781,RequirementUninstaller,this uses uninstallpathset to control the workflow.,1,0
2885,FollowedBy,name.,1,0
3782,RequirementUninstaller,if the inner block,1,0
3783,RequirementUninstaller,"exits correctly, the uninstallation is committed, otherwise rolled back.",1,0
2383,And,expressions may be separated by whitespace.,1,0
2384,And,may be constructed using the operator.,1,0
2385,And,"may also be constructed using the operator, which will",1,0
2386,And,suppress backtracking.,1,0
3163,MemcachedBytecodeCache,it does not enforce a specific memcache library,1,0
3164,MemcachedBytecodeCache,tummy s memcache or cmemcache but will accept any class that provides,1,0
3165,MemcachedBytecodeCache,the minimal interface required.,1,0
3807,Retry,"each retry attempt will create a new retry object with updated values, so",1,0
3808,Retry,they can be safely reused.,1,0
3045,KeyType,"keys can be bare unquoted , or quoted using basic , or literal",1,0
3046,KeyType,quotes following the same escaping rules as single line stringtype.,1,0
3306,omdict,key.,1,0
2412,Argument,all parameters are passed onwards to the parameter constructor.,1,0
3309,omdict,"internally, items are stored in a doubly linked list, self.",1,0
3310,omdict,items.,1,0
3311,omdict,a,1,0
3312,omdict,"dictionary, self.",1,0
3313,omdict,"map, is also maintained and stores an ordered list of",1,0
3314,omdict,"linked list node references, one for each value associated with that key.",1,0
3315,omdict,standard dict methods interact with the first value associated with a given,1,0
3316,omdict,key.,1,0
3317,omdict,"this means that omdict retains method parity with dict, and a dict",1,0
3701,PrefixLoader,the prefix is delimited from the template by a slash per,1,0
3318,omdict,object can be replaced with an omdict object and all interaction will,1,0
3702,PrefixLoader,"default, which can be changed by setting the delimiter argument to",1,0
3319,omdict,behave identically.,1,0
3703,PrefixLoader,something else,1,0
3320,omdict,all dict methods that retain parity with omdict are,1,0
2425,Bucket,the buckets get an internal checksum from the cache assigned and use this,1,0
2426,Bucket,to automatically reject outdated cache material.,1,0
4353,BatchNorm1d,of size c where c is the input size .,1,0
4356,BatchNorm1d,"also by default, during training this layer keeps running estimates of its",1,0
4357,BatchNorm1d,"computed mean and variance, which are then used for normalization during",1,0
4358,BatchNorm1d,evaluation.,1,0
4359,BatchNorm1d,the running estimates are kept with a default attr momentum,1,0
4871,ConvReLU3d,we adopt the same interface as class torch^nn.quantized^conv3d .,1,0
4360,BatchNorm1d,of 01.,1,0
4361,BatchNorm1d,"if attr track running stats is set to false , this layer then does not",1,0
4873,ConvReLU3d,attributes same as torch^nn.quantized^conv3d,1,0
4362,BatchNorm1d,"keep running estimates, and batch statistics are instead used during",1,0
4363,BatchNorm1d,evaluation time as well.,1,0
4367,BatchNorm1d,"mathematically, the",1,0
4369,BatchNorm1d,"math hat x text new 1 text momentum times hat x text momentum times x t ,",1,0
4370,BatchNorm1d,where math hat x is the estimated statistic and math x t is the,1,0
4375,BatchNorm1d,num features math c from an expected input of size,1,0
4376,BatchNorm1d,"math n, c, l or math l from input of size math n, l",1,0
4890,CyclicLR,cyclical learning rate policy changes the learning rate after every batch.,1,0
4893,CyclicLR,triangular a basic triangular cycle without amplitude scaling.,1,0
4894,CyclicLR,triangular2 a basic triangular cycle that scales initial amplitude by half each cycle.,1,0
4895,CyclicLR,exp range a cycle that scales initial amplitude by math text gamma ^ text cycle iterations,1,0
4896,CyclicLR,at each cycle iteration.,1,0
4392,BatchNorm1d,shape,1,0
4393,BatchNorm1d,"input math n, c or math n, c, l",1,0
4394,BatchNorm1d,"output math n, c or math n, c, l same shape as input",1,0
4658,Caffe2OperatorTestCase,op bench it s a user defined class child of caffe2benchmarkbase,1,0
5682,Unfold,"consider a batched attr input tensor of shape math n, c, ,",1,0
5427,NetModifier,inherited classes should implement the modify net method where,1,0
4659,Caffe2OperatorTestCase,"which includes input and operator, ^etc",1,0
5683,Unfold,"where math n is the batch dimension, math c is the channel dimension,",1,0
5428,NetModifier,related operators are added to the net.,1,0
4660,Caffe2OperatorTestCase,"test config a namedtuple includes test name, input shape, tag, run backward.",1,0
4661,Caffe2OperatorTestCase,"when run backward is false, the run forward method will be executed, otherwise",1,0
5685,Unfold,this operation flattens,1,0
4662,Caffe2OperatorTestCase,run backward method will be executed.,1,0
5686,Unfold,each sliding attr kernel size sized block within the spatial dimensions,1,0
5687,Unfold,"of attr input into a column ie, last dimension of a 3 d attr output",1,0
5688,Unfold,"tensor of shape math n, c times prod text kernel size , l , where",1,0
5689,Unfold,math c times prod text kernel size is the total number of values,1,0
5690,Unfold,within each block a block has math prod text kernel size spatial,1,0
5691,Unfold,"locations each containing a math c channeled vector , and math l is",1,0
5692,Unfold,the total number of such blocks,1,0
5693,Unfold,math,1,0
5694,Unfold,l prod d left lfloor frac text spatial size d 2 times text padding d %,1,0
5695,Unfold,"text dilation d times text kernel size d 1 1 text stride d 1 right rfloor,",1,0
5440,OneHotCategorical,samples are one hot coded vectors of size probs^size 1 .,1,0
5696,Unfold,where math text spatial size is formed by the spatial dimensions,1,0
5697,Unfold,"of attr input math above , and math d is over all spatial",1,0
5698,Unfold,dimensions.,1,0
5199,Error,each error in the report has an error message and a backtrace.,1,0
5712,Unfold,spatial dimensions.,1,0
5465,Poisson,"samples are nonnegative integers, with a pmf given by",1,0
5466,Poisson,math,1,0
5723,Unfold,replicated across all spatial dimensions.,1,0
4711,Conv3d,"in the simplest case, the output value of the layer with input size math n, c in , d, h, w",1,0
4712,Conv3d,"and output math n, c out , d out , h out , w out can be precisely described as",1,0
4713,Conv3d,math,1,0
4714,Conv3d,"out n i, c out j bias c out j",1,0
4715,Conv3d,"sum k 0 ^ c in 1 weight c out j , k star input n i, k",1,0
4465,BCEWithLogitsLoss,the unreduced ie with attr reduction set to none loss can be described as,1,0
4466,BCEWithLogitsLoss,math,1,0
5490,QuantWrapper,this is used by the quantization utility functions to add the quant and,1,0
4467,BCEWithLogitsLoss,"ell x, y l l 1, dots,l n ^ top, quad",1,0
5491,QuantWrapper,"dequant modules, before convert function quantstub will just be observer,",1,0
4468,BCEWithLogitsLoss,l n w n left y n cdot log sigma x n,1,0
5492,QuantWrapper,"it observes the input tensor, after convert , quantstub",1,0
4469,BCEWithLogitsLoss,"1 y n cdot log 1 sigma x n right ,",1,0
5493,QuantWrapper,will be swapped to nnq^quantize which does actual quantization.,1,0
4470,BCEWithLogitsLoss,where math n is the batch size.,1,0
5494,QuantWrapper,similarly,1,0
4471,BCEWithLogitsLoss,if attr reduction is not none,1,0
5495,QuantWrapper,for dequantstub .,1,0
4472,BCEWithLogitsLoss,"default mean , then",1,0
4473,BCEWithLogitsLoss,math,1,0
4474,BCEWithLogitsLoss,"ell x, y begin cases",1,0
4475,BCEWithLogitsLoss,"operatorname mean l , & text if reduction text mean",1,0
4476,BCEWithLogitsLoss,"operatorname sum l , & text if reduction text sum .",1,0
4477,BCEWithLogitsLoss,end cases,1,0
4733,Conv3d,math left lfloor frac out channels in channels right rfloor .,1,0
4478,BCEWithLogitsLoss,this is used for measuring the error of a reconstruction in for example,1,0
4479,BCEWithLogitsLoss,an auto encoder.,1,0
5759,Unfold,"input math n, c,",1,0
4480,BCEWithLogitsLoss,note that the targets t i should be numbers,1,0
5760,Unfold,"output math n, c times prod text kernel size , l as described above",1,0
4481,BCEWithLogitsLoss,between 0 and 1.,1,0
4482,BCEWithLogitsLoss,it s possible to trade off recall and precision by adding weights to positive examples.,1,0
4483,BCEWithLogitsLoss,in the case of multi label classification the loss can be described as,1,0
4484,BCEWithLogitsLoss,math,1,0
5508,SGD,nesterov momentum is based on the formula from,1,0
4485,BCEWithLogitsLoss,"ell c x, y l c l 1,c , dots,l n,c ^ top, quad",1,0
5509,SGD,on the importance of initialization and momentum in deep learning .,1,0
4486,BCEWithLogitsLoss,"l n,c w n,c left p c y n,c cdot log sigma x n,c",1,0
4487,BCEWithLogitsLoss,"1 y n,c cdot log 1 sigma x n,c right ,",1,0
4747,Conv3d,"in other words, for an input of size math n, c in , d in , h in , w in ,",1,0
4749,Conv3d,"math in channels c in , out channels c in times k, .",1,0
5005,DeQuantStub,"dequantize stub module, before calibration, this is same as identity,",1,0
4494,BCEWithLogitsLoss,then pos weight for the class should be equal to math frac 300 100 3 .,1,0
5006,DeQuantStub,this will be swapped as nnq^dequantize in convert .,1,0
4495,BCEWithLogitsLoss,the loss would act as if the dataset contains math 3 times 100 300 positive examples.,1,0
5012,DiagonalTensor,this class has limited utility and is mostly useful for verifying that the,1,0
5014,DiagonalTensor,it is based on the diagonalarray,1,0
5015,DiagonalTensor,example in the numpy documentation.,1,0
5017,DiagonalTensor,with the pytorch dispatch system happens via the torch function,1,0
5019,DiagonalTensor,diagonaltensor represents a 2d tensor with n rows and columns that has,1,0
5020,DiagonalTensor,diagonal entries set to value and all other entries set to zero.,1,0
5021,DiagonalTensor,the,1,0
5022,DiagonalTensor,main functionality of diagonaltensor is to provide a more compact,1,0
4769,Conv3d,"input math n, c in , d in , h in , w in",1,0
4770,Conv3d,"output math n, c out , d out , h out , w out where",1,0
4771,Conv3d,math,1,0
4774,Conv3d,math,1,0
5289,Module,"modules can also contain other modules, allowing to nest them in",1,0
4777,Conv3d,math,1,0
5290,Module,a tree structure.,1,0
5291,Module,you can assign the submodules as regular attributes,1,0
4780,Conv3d,attributes,1,0
4781,Conv3d,weight tensor the learnable weights of the module of shape,1,0
4784,Conv3d,the values of these weights are sampled from,1,0
4786,Conv3d,math k frac 1 c text in prod i 0 ^ 2 text kernel size i,1,0
4787,Conv3d,bias tensor the learnable bias of the module of shape out channels .,1,0
4788,Conv3d,"if attr bias is true ,",1,0
4789,Conv3d,then the values of these weights are,1,0
4790,Conv3d,"sampled from math mathcal u sqrt k , sqrt k where",1,0
5303,Module,"submodules assigned in this way will be registered, and will have their",1,0
4791,Conv3d,math k frac 1 c text in prod i 0 ^ 2 text kernel size i,1,0
5304,Module,"parameters converted too when you call meth to , etc",1,0
4536,BCEWithLogitsLoss,"input math n, where math means, any number of additional dimensions",1,0
4537,BCEWithLogitsLoss,"target math n, , same shape as the input",1,0
4539,BCEWithLogitsLoss,"if attr reduction is none , then math n, , same",1,0
4297,AdaptiveMaxPool3d,"the output is of size d x h x w, for any input size.",1,0
4298,AdaptiveMaxPool3d,the number of output features is equal to the number of input planes.,1,0
5323,MultiLabelMarginLoss,hinge loss margin based loss between input math x a 2d mini batch tensor,1,0
5324,MultiLabelMarginLoss,and output math y which is a 2d tensor of target class indices .,1,0
5325,MultiLabelMarginLoss,for each sample in the mini batch,1,0
5326,MultiLabelMarginLoss,math,1,0
5327,MultiLabelMarginLoss,"text loss x, y sum ij frac max 0, 1 x y j x i text x^size 0",1,0
5586,Task,"tasks are executed in the context of a taskgroup, which, in turn, can",1,0
5587,Task,be run by a session.,1,0
5588,Task,task outputs are fetched by the session at the end of the run.,1,0
5333,MultiLabelMarginLoss,the criterion only considers a contiguous block of non negative targets that,1,0
5334,MultiLabelMarginLoss,starts at the front.,1,0
5335,MultiLabelMarginLoss,this allows for different samples to have variable amounts of target classes.,1,0
5091,EmbeddingBag,attributes,1,0
5092,EmbeddingBag,"weight tensor the learnable weights of the module of shape num embeddings, embedding dim",1,0
5093,EmbeddingBag,"initialized from math mathcal n 0, 1 .",1,0
5094,EmbeddingBag,"inputs attr input longtensor , attr offsets longtensor, optional , and",1,0
5095,EmbeddingBag,"attr per index weights tensor, optional",1,0
5096,EmbeddingBag,"if attr input is 2d of shape b, n ,",1,0
5097,EmbeddingBag,"it will be treated as b bags sequences each of fixed length n , and",1,0
5098,EmbeddingBag,this will return b values aggregated in a way depending on the attr mode .,1,0
5099,EmbeddingBag,attr offsets is ignored and required to be none in this case.,1,0
5100,EmbeddingBag,"if attr input is 1d of shape n ,",1,0
5101,EmbeddingBag,it will be treated as a concatenation of multiple bags sequences .,1,0
5102,EmbeddingBag,attr offsets is required to be a 1d tensor containing the,1,0
5103,EmbeddingBag,starting index positions of each bag in attr input .,1,0
5104,EmbeddingBag,"therefore,",1,0
5105,EmbeddingBag,"for attr offsets of shape b , attr input will be viewed as",1,0
5106,EmbeddingBag,having b bags.,1,0
5107,EmbeddingBag,"empty bags ie, having 0 length will have",1,0
5364,MultiLabelMarginLoss,"input math c or math n, c where n is the batch size and c",1,0
5108,EmbeddingBag,returned vectors filled by zeros.,1,0
5109,EmbeddingBag,"per sample weights tensor, optional a tensor of float double weights, or none",1,0
5366,MultiLabelMarginLoss,"target math c or math n, c , label targets padded by 1 ensuring same shape as the input.",1,0
5110,EmbeddingBag,to indicate all weights should be taken to be 1 .,1,0
5111,EmbeddingBag,"if specified, attr per sample weights",1,0
5368,MultiLabelMarginLoss,"if attr reduction is none , then math n .",1,0
5112,EmbeddingBag,must have exactly the same shape as input and is treated as having the same,1,0
5113,EmbeddingBag,"attr offsets , if those are not none .",1,0
5114,EmbeddingBag,only supported for mode sum .,1,0
4349,BatchNorm1d,math,1,0
4351,BatchNorm1d,the mean and standard deviation are calculated per dimension over,1,0
256,ChunkIter,an iterable that will yield chunks of data.,3,0
1,AccessMixin,abstract cbv mixin that gives access mixins the same customizable,3,0
2,AccessMixin,functionality.,3,0
5,AmbiguityError,more than one migration matches a name prefix.,3,0
262,Client,a class that can act as a client for testing purposes.,3,0
7,AppConfigStub,stub of an appconfig.,3,0
778,Serializer,convert a queryset to json.,3,0
11,Archive,the external api class that encapsulates an archive implementation.,3,0
780,SessionStorage,"store messages in the session that is, django^contrib.sessions .",3,0
14,ArchiveIndexView,top level archive of date based items.,3,0
782,SessionStore,"a database session store, that handles updating the account id column",3,0
16,Atomic,guarantee the atomic execution of a given block.,3,0
787,SimpleView,a simple view with a docstring.,3,0
789,SpatialRefSysMixin,the spatialrefsysmixin is a class used by the database dependent,3,0
790,SpatialRefSysMixin,spatialrefsys objects to reduce redundant code.,3,0
538,MigrationLoader,load migration files from disk and their status from the database.,3,0
795,SplitHiddenDateTimeWidget,a widget that splits datetime input into two input type hidden inputs.,3,0
797,StaticFilesHandler,"wsgi middleware that intercepts calls to the static files directory, as",3,0
286,Combinable,provide the ability to combine one or two objects with,3,0
798,StaticFilesHandler,"defined by the static url setting, and serves those files.",3,0
287,Combinable,some connector.,3,0
292,ConsoleDirective,a restructuredtext directive which renders a two tab code block in which,3,0
293,ConsoleDirective,the second tab shows a windows command line equivalent of the usual,3,0
294,ConsoleDirective,unix oriented examples.,3,0
808,SuccessMessageMixin,add a success message on successful form submission.,3,0
298,Context,a stack container for variable context,3,0
810,TemplateDoesNotExist,the exception used when a template does not exist.,3,0
300,CryptPasswordHasher,password hashing using unix crypt not recommended,3,0
304,CustomArticleAdmin,tests various hooks for using custom templates and contexts.,3,0
50,AtomicTests,tests for the atomic decorator and context manager.,3,0
306,CustomCacheKeyValidationTests,tests for the ability to mixin a custom validate key method to,3,0
307,CustomCacheKeyValidationTests,a custom cache backend that otherwise inherits from a builtin,3,0
314,CustomHeaderRemoteUserTest,tests a custom remoteusermiddleware subclass with custom http auth user,3,0
62,AutoFieldMeta,metaclass to maintain backward inheritance compatibility for autofield.,3,0
318,DatabaseReceiver,used in the tests for the database argument in signals #13552,3,0
574,MigrationQuestioner,give the autodetector responses to questions it might have.,3,0
325,DisallowedModelAdminToField,invalid to field was passed to admin view via url query string,3,0
582,MigrationWriter,take a migration instance and is able to produce the contents,3,0
327,DjangoHTMLTranslator,django specific rest to html tweaks.,3,0
583,MigrationWriter,of the migration file from it.,3,0
840,TestImageFieldFile,custom field file class that records whether or not the underlying file,3,0
329,Dumpdata,tests for dumpdata management command.,3,0
841,TestImageFieldFile,was opened.,3,0
586,ModelBase,metaclass for all models.,3,0
331,EarliestOrLatestTests,tests for the earliest and latest objects methods,3,0
588,ModelSignal,signal subclass that allows the sender to be lazily specified as a string,3,0
589,ModelSignal,of the app label^modelname form.,3,0
592,MultiPartParser,a rfc2388 multipart form data parser.,3,0
337,ErrorDict,a collection of errors that knows how to display itself in various formats.,3,0
84,BadSignature,signature does not match.,3,0
341,ExceptionThatFailsUnpickling,"after pickling, this class fails unpickling with an error about incorrect",3,0
86,BarAccount,a service specific account of type bar.,3,0
342,ExceptionThatFailsUnpickling,arguments passed to init .,3,0
598,MultiValueDict,a subclass of dictionary customized to handle multiple values for the,3,0
599,MultiValueDict,same key.,3,0
88,BaseCommand,the base class from which all management commands ultimately,3,0
89,BaseCommand,derive.,3,0
345,FakePayload,a wrapper around bytesio that restricts what can be read since data from,3,0
346,FakePayload,the network can t be sought and cannot be read outside of its content,3,0
347,FakePayload,length.,3,0
859,UniqueAnchor,this is a model that can be used as,3,0
860,UniqueAnchor,something for other models to point at,3,0
863,UpdateError,occurs if django tries to update a session that was deleted.,3,0
865,UserCreationForm,"a form that creates a user, with no privileges, from the given username and",3,0
866,UserCreationForm,password.,3,0
871,VariableWrapper,an adapter class for cursor variables that prevents the wrapped object,3,0
872,VariableWrapper,from being converted into a string when used to instantiate an oracleparam.,3,0
363,FrenchTestCase,tests using the french translations of the sampleproject.,3,0
367,Group,table column fields,3,0
879,WindowFrame,model the frame clause in window expressions.,3,0
371,GZipMiddleware,on the accept encoding header.,3,0
374,HiddenRangeWidget,a widget that splits input into two input type hidden inputs.,3,0
376,ImageFileDescriptor,"just like the filedescriptor, but for imagefields.",3,0
633,MultiValueField,aggregate the logic of multiple fields.,3,0
890,XFrameOptionsDecoratorsTests,tests for the x frame options decorators.,3,0
382,IncompleteCategoryFormWithExclude,a form that replaces the model s url field with a custom one.,3,0
386,Individual,a model with a fk to itself.,3,0
397,InputStreamExhausted,no more reads are allowed from this device.,3,0
654,MultiWidget,a widget that is composed of multiple widgets.,3,0
403,InvalidBasesError,a model s base classes can t be resolved.,3,0
405,KMLSitemap,a minimal hook to produce kml sitemaps.,3,0
407,ListMixin,a base class which provides complete list interface.,3,0
663,MyModel,model subclass with a custom base using metaclass.,3,0
665,NestedObjectsTests,tests for nestedobject utility collection.,3,0
667,Operation,base class for migration operations.,3,0
680,OverwritingStorage,overwrite existing files instead of appending a suffix to generate an,3,0
681,OverwritingStorage,unused name.,3,0
685,ParentWithDependentChildren,model where the validation of child foreign key relationships depends,3,0
686,ParentWithDependentChildren,on validation of the parent,3,0
689,Permission,the permissions system provides a way to assign permissions to specific,3,0
690,Permission,users and groups of users.,3,0
201,BaseDatabaseSchemaEditor,this class and its subclasses are responsible for emitting schema changing,3,0
202,BaseDatabaseSchemaEditor,"statements to the databases model creation removal alteration, field",3,0
203,BaseDatabaseSchemaEditor,"renaming, index fiddling, and so on.",3,0
465,LogoutThenLoginTests,tests for the logout then login view,3,0
210,BaseExpression,base class for all query expressions.,3,0
723,ProxyModelInheritanceTests,proxy model inheritance across apps can result in migrate not creating the table,3,0
212,BaseUpdateView,base view for updating an existing object.,3,0
724,ProxyModelInheritanceTests,for the proxied model as described in #12286 .,3,0
471,ManagementForm,keep track of how many form instances are displayed on the page.,3,0
216,BaseYearArchiveView,list of objects published in a given year.,3,0
218,BCryptSHA256PasswordHasher,secure password hashing using the bcrypt algorithm recommended,3,0
731,RawPostDataException,you cannot access raw post data from a request that has,3,0
476,MemcachedCache,an implementation of a cache binding using python memcached,3,0
732,RawPostDataException,"multipart post data if it has been accessed via post,",3,0
733,RawPostDataException,"files, etc.",3,0
478,MemoryFileUploadHandler,file upload handler to stream uploads into memory used for small files .,3,0
734,RawPostDataException,.,3,0
480,Migration,the base class for all migrations.,3,0
227,BoundWidget,a container class used for iterating over widgets.,3,0
742,RemoteTestRunner,run tests and record everything but don t display anything.,3,0
745,RequestFactoryEnvironmentTests,regression tests for #8551 and #17067 ensure that environment variables,3,0
746,RequestFactoryEnvironmentTests,are set correctly in requestfactory.,3,0
751,ReverseGenericManyToOneDescriptor,accessor to the related objects manager on the one to many relation created,3,0
752,ReverseGenericManyToOneDescriptor,by genericrelation.,3,0
504,MigrationGraph,represent the digraph of all migrations in a project.,3,0
249,CacheHandler,a cache handler to manage access to cache instances.,3,0
763,SameAsLookup,the operator is the same as operator.,3,0
764,SameAsLookup,it tests actual geometric,3,0
253,Choices,class for creating enumerated choices.,3,0
765,SameAsLookup,equality of two features.,3,0
766,SameAsLookup,"so if a and b are the same feature,",3,0
767,SameAsLookup,"vertex by vertex, the operator returns true.",3,0
1158,TBTools,basic tools used by all traceback printer classes.,3,0
1095,IPythonInputSplitter,an input splitter that recognizes all of ipython s special syntax.,3,0
1160,TermColors,color escape sequences.,3,0
1161,TermColors,this class defines the escape sequences for all the standard ansi?,3,0
1162,TermColors,colors in terminals.,3,0
1163,TermColors,also defines a nocolor escape which is just the null,3,0
1164,TermColors,"string, suitable for defining dummy color schemes in terminals which get",3,0
1101,Magics,base class for implementing magic functions.,3,0
1165,TermColors,confused by color escapes.,3,0
912,Audio,create an audio object.,3,0
1042,capture_output,context manager for capturing stdout err,3,0
1044,CapturingDisplayPublisher,a displaypublisher that store,3,0
1046,CellMagicRole,cross reference role displayed with a %% prefix,3,0
1174,UserMagics,placeholder for user defined magics to be added at runtime.,3,0
1048,DisplayHook,the custom ipython displayhook to replace sys^displayhook.,3,0
1054,DummyMod,a dummy module used for ipython s interactive module when,3,0
1055,DummyMod,a namespace must be assigned to the module s dict .,3,0
1185,YouTubeVideo,"class for embedding a youtube video in an ipython session, based on its video id.",3,0
1058,GeoJSON,geojson expects json able dict,3,0
1064,HelpEnd,transformer for help syntax obj?,3,0
1065,HelpEnd,and obj?,3,0
1068,HistoryAccessor,access the history database without adding to it.,3,0
1132,MyFrame,this is myframe.,3,0
1133,MyFrame,"it just shows a few controls on a wxpanel,",3,0
1134,MyFrame,and has a simple menu.,3,0
1138,Obj,namespace to hold arbitrary information.,3,0
1140,RichPromptDisplayHook,subclass of base display hook using coloured prompt,3,0
1078,InteractiveShellApp,as part of configuring a shell environment.,3,0
1142,Struct,a dict subclass with attribute style access.,3,0
1472,OldPostingList,a posting list is a map of search terms to message ids.,3,0
1474,Rescan,add new messages to index,3,0
1476,StorageBackedLongs,this combines storagebackeddata with pack unpacklonglist to pack,3,0
1477,StorageBackedLongs,and save sets of ints.,3,0
1424,ConfigureMailboxes,add one or more mailboxes.,3,0
1496,Util,utility functions for builds,3,0
1434,ConnectToGuiOMatic,connect to a waiting gui o matic gui,3,0
1498,Vcard,display a single vcard,3,0
1436,ContactSet,"set contact lines, ensuring contact exists",3,0
1500,VCardSet,"add a lines to a vcard, ensuring vcard exists",3,0
1438,EncryptedIntDict,encrypteddict which only deals in signed 64 bit int values.,3,0
1502,VCardStore,this is a disk backed in memory collection of vcards.,3,0
1442,EncryptedUnicodeDict,encrypteddict which only deals in unicode values.,3,0
1444,Event,this is a single event in the event log.,3,0
1450,Forward,create forwarding drafts of one or more messages,3,0
1452,Group_,view groups,3,0
1454,HashCash,try to collide a hash using the smtorp algorithm,3,0
1263,AutocryptSearch,search for the autocrypt database.,3,0
